CustomerID,PurchaseFrequency,TotalQuantity,AvgUnitPrice,TotalSpend,LastInvoiceDate,Country,ReturnedQuantity,Recency,AvgOrderValue,Churn,ReturnRate
16688.0,4,804,2.78,1260.86,2011-12-08 15:24:00,United Kingdom,0.0,0,315.21,0,0.0
16689.0,2,330,3.54,422.6,2011-09-25 11:39:00,United Kingdom,162.0,75,211.3,0,0.33
16690.0,2,138,3.49,225.58,2011-09-28 15:02:00,United Kingdom,1.0,71,112.79,0,0.01
16692.0,2,152,55.32,1276.0,2011-03-28 14:46:00,United Kingdom,0.0,255,638.0,0,0.0
16693.0,2,204,4.35,482.01,2011-10-02 11:10:00,United Kingdom,0.0,68,241.0,0,0.0
16696.0,4,146,3.93,657.9,2011-07-27 14:23:00,United Kingdom,0.0,134,164.48,0,0.0
16697.0,1,27,4.64,112.75,2011-04-12 17:12:00,United Kingdom,0.0,240,112.75,1,0.0
16698.0,2,840,2.37,1998.0,2011-04-27 10:52:00,United Kingdom,0.0,226,999.0,0,0.0
16700.0,13,4024,2.04,5076.55,2011-12-01 11:00:00,United Kingdom,5.0,8,390.5,0,0.0
16701.0,13,6393,2.18,5398.3,2011-12-01 11:10:00,United Kingdom,182.0,8,415.25,0,0.03
16705.0,20,5476,4.51,14034.99,2011-12-09 12:08:00,United Kingdom,18.0,0,701.75,0,0.0
16706.0,3,249,2.81,531.35,2011-11-02 13:50:00,United Kingdom,0.0,36,177.12,0,0.0
16708.0,1,285,3.36,656.63,2011-10-25 12:20:00,United Kingdom,0.0,45,656.63,1,0.0
16709.0,5,851,5.44,3029.87,2011-09-16 10:56:00,United Kingdom,0.0,84,605.97,0,0.0
16710.0,10,1836,2.36,2483.04,2011-11-20 14:50:00,United Kingdom,0.0,18,248.3,0,0.0
16711.0,5,833,3.49,1651.03,2011-12-06 16:32:00,United Kingdom,0.0,2,330.21,0,0.0
16712.0,11,1749,2.97,3645.43,2011-11-30 13:48:00,United Kingdom,0.0,8,331.4,0,0.0
16713.0,15,4276,3.08,6923.13,2011-11-21 12:36:00,United Kingdom,12.0,18,461.54,0,0.0
16714.0,3,610,3.54,1161.53,2011-05-05 11:09:00,United Kingdom,2.0,218,387.18,0,0.0
16715.0,1,642,0.45,301.72,2011-09-22 18:15:00,United Kingdom,0.0,77,301.72,1,0.0
16716.0,2,120,7.3,901.2,2011-03-18 10:03:00,United Kingdom,76.0,266,450.6,0,0.39
16717.0,6,1866,3.51,3858.38,2011-11-16 12:16:00,United Kingdom,298.0,23,643.06,0,0.14
16718.0,1,413,2.34,623.75,2010-12-05 13:03:00,United Kingdom,0.0,368,623.75,1,0.0
16719.0,7,1204,3.87,1790.42,2011-11-25 09:27:00,United Kingdom,2.0,14,255.77,0,0.0
16720.0,1,182,2.3,155.24,2011-11-13 16:22:00,United Kingdom,0.0,25,155.24,1,0.0
16721.0,1,172,2.36,292.47,2011-03-22 16:08:00,United Kingdom,0.0,261,292.47,1,0.0
16722.0,13,5001,1.22,4730.81,2011-11-22 13:28:00,United Kingdom,12.0,16,363.91,0,0.0
16723.0,2,399,6.87,589.15,2011-09-09 13:01:00,United Kingdom,0.0,90,294.58,0,0.0
16725.0,7,294,3.64,781.02,2011-02-10 16:52:00,United Kingdom,1.0,301,111.57,0,0.0
16726.0,5,977,2.17,1382.02,2011-11-13 14:53:00,United Kingdom,0.0,25,276.4,0,0.0
16727.0,1,177,1.66,272.82,2010-12-10 13:48:00,United Kingdom,0.0,363,272.82,1,0.0
16728.0,4,677,2.3,1054.67,2011-10-24 14:36:00,United Kingdom,0.0,45,263.67,0,0.0
16729.0,21,5783,2.13,7239.92,2011-11-01 14:29:00,United Kingdom,14.0,37,344.76,0,0.0
16730.0,3,994,1.4,743.11,2011-10-18 14:11:00,United Kingdom,96.0,51,247.7,0,0.09
16732.0,1,317,3.38,603.75,2011-11-08 09:54:00,United Kingdom,0.0,31,603.75,1,0.0
16734.0,3,346,3.54,650.51,2011-10-18 13:44:00,United Kingdom,0.0,51,216.84,0,0.0
16735.0,5,1573,2.53,2300.56,2011-09-22 11:49:00,United Kingdom,19.0,78,460.11,0,0.01
16737.0,1,288,1.45,417.6,2011-10-17 13:03:00,United Kingdom,0.0,52,417.6,1,0.0
16738.0,1,3,1.25,3.75,2011-02-15 09:46:00,United Kingdom,0.0,297,3.75,1,0.0
16739.0,1,172,2.9,323.0,2011-06-16 09:17:00,United Kingdom,3.0,176,323.0,1,0.02
16742.0,1,1,464.9,464.9,2011-10-24 12:02:00,United Kingdom,190.0,46,464.9,1,0.99
16743.0,7,2047,1.47,2238.09,2011-11-10 13:13:00,United Kingdom,37.0,28,319.73,0,0.02
16744.0,7,805,2.5,1304.76,2011-11-28 13:06:00,United Kingdom,0.0,10,186.39,0,0.0
16745.0,17,6735,1.92,7194.3,2011-09-14 11:58:00,United Kingdom,8.0,86,423.19,0,0.0
16746.0,18,4665,2.78,6697.66,2011-12-05 12:33:00,United Kingdom,3.0,4,372.09,0,0.0
16747.0,2,583,2.83,836.06,2011-11-02 11:37:00,United Kingdom,6.0,37,418.03,0,0.01
16748.0,5,880,1.72,1515.9,2011-11-22 10:17:00,United Kingdom,0.0,17,303.18,0,0.0
16750.0,5,214,3.81,623.93,2011-10-26 12:48:00,United Kingdom,0.0,44,124.79,0,0.0
16751.0,1,1031,1.4,1764.72,2011-11-09 10:48:00,United Kingdom,0.0,30,1764.72,1,0.0
16752.0,1,54,13.59,207.5,2010-12-02 12:18:00,United Kingdom,0.0,372,207.5,1,0.0
16753.0,1,189,2.12,223.92,2011-10-12 13:14:00,United Kingdom,0.0,57,223.92,1,0.0
16754.0,1,4280,0.62,2002.4,2010-12-02 17:38:00,United Kingdom,0.0,371,2002.4,1,0.0
16755.0,3,1064,2.75,1496.83,2011-08-17 13:21:00,United Kingdom,6.0,113,498.94,0,0.01
16756.0,1,106,3.66,239.4,2011-05-09 09:33:00,United Kingdom,0.0,214,239.4,1,0.0
16757.0,1,81,1.36,106.83,2011-01-25 11:59:00,United Kingdom,0.0,318,106.83,1,0.0
16758.0,1,203,4.04,369.34,2011-10-05 14:47:00,United Kingdom,0.0,64,369.34,1,0.0
16759.0,3,609,2.94,789.79,2011-12-02 12:42:00,United Kingdom,1.0,7,263.26,0,0.0
16761.0,1,341,1.2,316.62,2011-09-04 11:15:00,United Kingdom,0.0,96,316.62,1,0.0
16762.0,3,618,3.26,1501.38,2011-11-20 11:43:00,United Kingdom,0.0,19,500.46,0,0.0
16763.0,1,319,4.67,611.85,2011-05-25 11:52:00,United Kingdom,1.0,198,611.85,1,0.0
16764.0,13,1259,2.36,2799.25,2011-12-06 11:41:00,United Kingdom,12.0,3,215.33,0,0.01
16765.0,1,4,8.5,34.0,2011-02-18 15:41:00,United Kingdom,0.0,293,34.0,1,0.0
16766.0,2,536,2.84,1145.6,2011-03-11 15:22:00,United Kingdom,0.0,272,572.8,0,0.0
16767.0,11,4435,1.61,5580.6,2011-11-09 09:42:00,United Kingdom,0.0,30,507.33,0,0.0
16768.0,3,196,4.03,478.09,2011-10-23 10:38:00,United Kingdom,5.0,47,159.36,0,0.02
16769.0,1,83,4.69,380.39,2011-03-24 13:41:00,United Kingdom,0.0,259,380.39,1,0.0
16770.0,5,464,2.29,770.1,2011-10-13 12:21:00,United Kingdom,12.0,57,154.02,0,0.03
16771.0,5,1489,2.86,2246.81,2011-11-06 13:28:00,United Kingdom,0.0,32,449.36,0,0.0
16773.0,1,171,2.77,171.59,2011-10-13 14:37:00,United Kingdom,0.0,56,171.59,1,0.0
16774.0,4,322,2.47,661.52,2011-10-03 12:41:00,United Kingdom,4.0,67,165.38,0,0.01
16775.0,11,440,4.64,1695.66,2011-11-29 15:22:00,United Kingdom,0.0,9,154.15,0,0.0
16776.0,1,262,1.94,388.28,2011-10-10 13:04:00,United Kingdom,0.0,59,388.28,1,0.0
16777.0,2,64,3.6,226.35,2011-09-20 13:41:00,United Kingdom,0.0,79,113.18,0,0.0
16778.0,2,194,2.37,245.94,2011-09-26 13:48:00,United Kingdom,0.0,73,122.97,0,0.0
16779.0,22,5325,2.37,10629.72,2011-12-07 14:54:00,United Kingdom,89.0,1,483.17,0,0.02
16780.0,2,271,2.59,425.19,2011-08-31 16:09:00,United Kingdom,0.0,99,212.6,0,0.0
16781.0,1,113,5.01,311.25,2010-12-02 14:26:00,United Kingdom,2.0,371,311.25,1,0.02
16782.0,13,712,3.64,2279.9,2011-11-29 13:20:00,United Kingdom,9.0,9,175.38,0,0.01
16784.0,1,24,4.48,107.6,2011-11-20 12:20:00,United Kingdom,0.0,19,107.6,1,0.0
16788.0,2,311,2.31,597.48,2011-08-08 14:53:00,United Kingdom,0.0,122,298.74,0,0.0
16789.0,1,32,2.89,80.8,2011-12-01 15:12:00,United Kingdom,0.0,7,80.8,1,0.0
16790.0,6,898,2.36,1545.62,2011-12-06 11:53:00,United Kingdom,6.0,3,257.6,0,0.01
16791.0,7,763,2.92,1721.78,2011-11-10 19:12:00,United Kingdom,4.0,28,245.97,0,0.01
16792.0,2,44,4.0,110.38,2011-03-02 14:41:00,United Kingdom,0.0,281,55.19,0,0.0
16793.0,1,146,2.43,243.84,2011-10-13 15:08:00,United Kingdom,0.0,56,243.84,1,0.0
16794.0,10,937,1.77,1222.71,2011-12-08 17:54:00,United Kingdom,4.0,0,122.27,0,0.0
16795.0,1,239,2.21,414.88,2010-12-09 14:08:00,United Kingdom,0.0,364,414.88,1,0.0
16796.0,1,186,1.75,305.62,2011-09-11 14:01:00,United Kingdom,0.0,88,305.62,1,0.0
16800.0,1,540,3.69,1201.49,2011-11-28 14:06:00,United Kingdom,0.0,10,1201.49,1,0.0
16801.0,4,499,5.98,1619.73,2011-06-29 15:33:00,United Kingdom,186.0,162,404.93,0,0.27
16803.0,1,245,2.1,332.3,2011-10-05 14:28:00,United Kingdom,0.0,64,332.3,1,0.0
16804.0,3,246,3.21,536.99,2011-11-16 16:43:00,United Kingdom,0.0,22,179.0,0,0.0
16805.0,2,539,1.78,460.59,2011-06-19 11:23:00,United Kingdom,0.0,173,230.3,0,0.0
16806.0,4,378,2.86,801.49,2011-08-28 15:27:00,United Kingdom,0.0,102,200.37,0,0.0
16807.0,3,778,2.57,1121.59,2011-07-20 12:00:00,United Kingdom,0.0,142,373.86,0,0.0
16808.0,2,196,2.33,288.42,2011-09-01 19:34:00,United Kingdom,0.0,98,144.21,0,0.0
16809.0,5,652,1.54,914.69,2011-11-16 15:45:00,United Kingdom,1.0,22,182.94,0,0.0
16810.0,1,114,3.54,309.54,2011-05-31 15:32:00,United Kingdom,2.0,191,309.54,1,0.02
16811.0,2,477,2.37,547.07,2011-12-05 11:39:00,United Kingdom,0.0,4,273.54,0,0.0
16812.0,1,81,5.53,479.35,2010-12-14 12:35:00,United Kingdom,0.0,360,479.35,1,0.0
16813.0,10,1525,1.75,1692.98,2011-12-01 14:03:00,United Kingdom,0.0,7,169.3,0,0.0
16814.0,21,2769,3.27,6509.1,2011-11-25 13:27:00,United Kingdom,1.0,13,309.96,0,0.0
16816.0,4,274,2.25,417.06,2011-08-28 14:16:00,United Kingdom,0.0,102,104.26,0,0.0
16817.0,9,822,3.56,1604.75,2011-12-07 11:03:00,United Kingdom,60.0,2,178.31,0,0.07
16818.0,11,2165,2.51,3349.57,2011-11-29 10:41:00,United Kingdom,2.0,10,304.51,0,0.0
16820.0,1,307,3.74,497.61,2011-09-05 12:06:00,United Kingdom,0.0,95,497.61,1,0.0
16823.0,1,136,3.27,358.38,2011-04-26 15:00:00,United Kingdom,0.0,226,358.38,1,0.0
16824.0,2,236,3.38,460.64,2011-11-24 12:38:00,United Kingdom,0.0,15,230.32,0,0.0
16825.0,2,566,3.31,775.18,2011-11-01 11:51:00,United Kingdom,0.0,38,387.59,0,0.0
16826.0,1,158,3.98,341.7,2011-10-19 14:05:00,United Kingdom,0.0,50,341.7,1,0.0
16828.0,2,59,3.75,128.5,2011-09-07 15:10:00,United Kingdom,0.0,92,64.25,0,0.0
16829.0,1,99,3.02,197.22,2011-07-06 10:48:00,United Kingdom,0.0,156,197.22,1,0.0
16830.0,1,264,2.13,325.91,2011-11-01 11:35:00,United Kingdom,0.0,38,325.91,1,0.0
16832.0,3,33,8.08,199.15,2011-06-08 15:36:00,United Kingdom,0.0,183,66.38,0,0.0
16833.0,4,440,3.2,1106.53,2011-12-08 14:39:00,United Kingdom,0.0,0,276.63,0,0.0
16834.0,1,358,1.51,413.46,2011-04-26 09:37:00,United Kingdom,0.0,227,413.46,1,0.0
16835.0,2,61,4.3,180.85,2011-08-03 13:50:00,United Kingdom,0.0,127,90.42,0,0.0
16836.0,2,165,2.17,251.87,2011-10-31 10:05:00,United Kingdom,0.0,39,125.94,0,0.0
16837.0,11,1563,4.2,3170.98,2011-11-08 14:27:00,United Kingdom,1.0,30,288.27,0,0.0
16838.0,2,185,11.26,588.85,2011-05-26 13:13:00,United Kingdom,1.0,196,294.42,0,0.01
16839.0,34,8975,2.98,16594.35,2011-12-01 09:03:00,United Kingdom,505.0,8,488.07,0,0.05
16841.0,6,2250,1.27,1869.82,2011-11-03 11:51:00,United Kingdom,16.0,36,311.64,0,0.01
16842.0,3,693,3.16,1264.19,2011-08-31 10:42:00,United Kingdom,1.0,100,421.4,0,0.0
16843.0,16,10159,1.87,10196.57,2011-10-28 09:06:00,United Kingdom,5.0,42,637.29,0,0.0
16846.0,1,135,2.66,214.32,2011-10-20 13:55:00,United Kingdom,0.0,49,214.32,1,0.0
16847.0,1,78,3.31,193.44,2011-10-27 13:29:00,United Kingdom,0.0,42,193.44,1,0.0
16848.0,1,182,1.71,281.42,2011-10-18 08:42:00,United Kingdom,0.0,52,281.42,1,0.0
16849.0,1,33,5.1,124.57,2011-06-06 09:16:00,United Kingdom,0.0,186,124.57,1,0.0
16850.0,1,249,2.12,332.41,2011-01-10 11:09:00,United Kingdom,0.0,333,332.41,1,0.0
16851.0,3,271,1.96,342.45,2011-12-05 13:32:00,United Kingdom,0.0,3,114.15,0,0.0
16852.0,2,56,8.32,144.91,2011-11-29 13:22:00,United Kingdom,0.0,9,72.46,0,0.0
16855.0,2,164,3.74,328.4,2011-11-16 12:03:00,United Kingdom,0.0,23,164.2,0,0.0
16856.0,1,12,2.95,35.4,2011-11-25 08:59:00,United Kingdom,0.0,14,35.4,1,0.0
16858.0,1,91,5.35,375.69,2010-12-06 09:52:00,United Kingdom,8.0,368,375.69,1,0.08
16859.0,2,827,2.82,747.81,2011-07-18 12:19:00,United Kingdom,171.0,144,373.9,0,0.17
16861.0,2,140,1.9,173.76,2011-10-11 09:05:00,United Kingdom,7.0,59,86.88,0,0.05
16863.0,2,409,1.68,502.8,2011-11-08 15:26:00,United Kingdom,17.0,30,251.4,0,0.04
16866.0,3,60,3.81,207.74,2011-07-22 10:06:00,United Kingdom,0.0,140,69.25,0,0.0
16869.0,4,585,2.3,825.42,2011-11-17 12:02:00,United Kingdom,4.0,22,206.36,0,0.01
16871.0,6,1253,3.46,2812.34,2011-11-17 19:27:00,United Kingdom,3.0,21,468.72,0,0.0
16872.0,3,600,9.68,680.02,2011-09-23 16:05:00,United Kingdom,0.0,76,226.67,0,0.0
16873.0,6,3840,3.5,7123.62,2011-12-05 12:05:00,United Kingdom,15.0,4,1187.27,0,0.0
16875.0,5,1069,3.59,2095.53,2011-10-03 13:39:00,United Kingdom,25.0,66,419.11,0,0.02
16877.0,6,463,2.53,853.72,2011-11-27 13:47:00,United Kingdom,0.0,11,142.29,0,0.0
16878.0,1,12,1.58,13.3,2011-09-16 17:39:00,United Kingdom,12.0,83,13.3,1,0.5
16880.0,7,753,3.74,1519.08,2011-11-09 11:33:00,United Kingdom,0.0,30,217.01,0,0.0
16881.0,1,600,0.72,432.0,2011-10-04 10:33:00,United Kingdom,0.0,66,432.0,1,0.0
16882.0,3,424,2.77,705.12,2011-10-04 10:42:00,United Kingdom,0.0,66,235.04,0,0.0
16883.0,2,104,3.68,276.73,2011-06-05 12:51:00,United Kingdom,0.0,186,138.36,0,0.0
16884.0,2,320,2.0,429.84,2011-11-02 11:52:00,United Kingdom,0.0,37,214.92,0,0.0
16885.0,3,184,3.45,471.51,2011-11-24 13:40:00,United Kingdom,0.0,14,157.17,0,0.0
16887.0,1,157,1.97,194.88,2011-11-04 14:07:00,United Kingdom,0.0,34,194.88,1,0.0
16889.0,3,925,3.1,1578.67,2011-05-29 11:05:00,United Kingdom,0.0,194,526.22,0,0.0
16891.0,5,283,3.13,809.7,2011-12-08 11:15:00,United Kingdom,0.0,1,161.94,0,0.0
16892.0,5,239,3.24,525.54,2011-12-08 13:18:00,United Kingdom,4.0,0,105.11,0,0.02
16893.0,1,62,2.6,145.93,2010-12-08 12:06:00,United Kingdom,0.0,366,145.93,1,0.0
16895.0,1,102,2.43,219.14,2011-10-06 12:15:00,United Kingdom,0.0,64,219.14,1,0.0
16897.0,2,73,5.1,289.78,2011-02-13 15:02:00,United Kingdom,15.0,298,144.89,0,0.17
16898.0,3,419,2.06,508.81,2011-11-13 15:44:00,United Kingdom,33.0,25,169.6,0,0.07
16899.0,6,522,3.39,1281.56,2011-12-02 12:03:00,United Kingdom,0.0,7,213.59,0,0.0
16900.0,3,833,2.13,887.11,2011-11-23 10:32:00,United Kingdom,110.0,16,295.7,0,0.12
16902.0,1,629,3.87,1706.88,2011-08-15 14:17:00,United Kingdom,0.0,115,1706.88,1,0.0
16903.0,1,262,2.34,373.24,2011-11-10 15:32:00,United Kingdom,0.0,28,373.24,1,0.0
16904.0,16,2034,2.75,3754.27,2011-12-05 13:10:00,United Kingdom,0.0,3,234.64,0,0.0
16905.0,7,1408,3.58,3102.43,2011-12-04 14:01:00,United Kingdom,1.0,4,443.2,0,0.0
16906.0,4,281,3.27,579.77,2011-09-19 11:49:00,United Kingdom,0.0,81,144.94,0,0.0
16907.0,5,298,3.79,981.65,2011-11-10 18:04:00,United Kingdom,0.0,28,196.33,0,0.0
16909.0,1,436,3.24,379.14,2011-09-28 16:45:00,United Kingdom,2.0,71,379.14,1,0.0
16910.0,8,886,2.17,1510.06,2011-12-05 12:51:00,United Kingdom,0.0,3,188.76,0,0.0
16912.0,11,1029,4.06,2575.38,2011-11-11 12:18:00,United Kingdom,15.0,28,234.13,0,0.01
16913.0,1,82,2.07,113.44,2011-02-22 12:56:00,United Kingdom,0.0,289,113.44,1,0.0
16914.0,1,121,2.65,208.46,2011-11-03 15:27:00,United Kingdom,0.0,35,208.46,1,0.0
16915.0,6,132,5.3,621.68,2011-11-30 16:39:00,United Kingdom,0.0,8,103.61,0,0.0
16916.0,2,440,2.22,576.26,2011-11-16 12:08:00,United Kingdom,0.0,23,288.13,0,0.0
16917.0,1,232,3.87,391.52,2011-03-08 11:55:00,United Kingdom,0.0,276,391.52,1,0.0
16918.0,6,721,2.08,1068.82,2011-10-21 12:50:00,United Kingdom,13.0,49,178.14,0,0.02
16919.0,11,1413,2.79,2596.45,2011-07-06 13:35:00,United Kingdom,0.0,155,236.04,0,0.0
16921.0,1,171,1.57,169.79,2011-10-09 16:22:00,United Kingdom,0.0,60,169.79,1,0.0
16923.0,19,3417,3.11,7247.61,2011-11-27 13:00:00,United Kingdom,234.0,11,381.45,0,0.06
16924.0,3,493,2.68,846.75,2011-11-18 12:53:00,United Kingdom,13.0,20,282.25,0,0.03
16926.0,1,35,6.98,230.25,2010-12-03 13:42:00,United Kingdom,0.0,370,230.25,1,0.0
16927.0,3,993,2.91,543.05,2011-08-16 11:10:00,United Kingdom,0.0,115,181.02,0,0.0
16928.0,17,2114,1.9,2847.6,2011-09-20 15:10:00,United Kingdom,20.0,79,167.51,0,0.01
16929.0,7,929,2.08,1295.39,2011-12-06 08:37:00,United Kingdom,0.0,3,185.06,0,0.0
16930.0,3,341,1.62,380.55,2011-11-13 16:13:00,United Kingdom,0.0,25,126.85,0,0.0
16931.0,21,3158,2.06,4604.22,2011-12-04 13:15:00,United Kingdom,0.0,4,219.25,0,0.0
16932.0,1,87,2.18,161.94,2011-10-17 14:12:00,United Kingdom,0.0,52,161.94,1,0.0
16933.0,2,288,2.89,563.23,2011-12-08 12:54:00,United Kingdom,7.0,0,281.62,0,0.02
16934.0,2,399,4.03,950.93,2011-10-16 12:40:00,United Kingdom,0.0,54,475.46,0,0.0
16936.0,1,173,1.87,262.68,2011-11-14 11:04:00,United Kingdom,0.0,25,262.68,1,0.0
16938.0,4,2540,2.85,2736.38,2011-12-01 10:20:00,United Kingdom,1515.0,8,684.1,0,0.37
16940.0,3,2169,2.08,3049.88,2011-10-18 13:15:00,United Kingdom,0.0,51,1016.63,0,0.0
16942.0,9,811,2.98,1920.59,2011-11-27 12:40:00,United Kingdom,4.0,12,213.4,0,0.0
16943.0,3,145,6.82,816.73,2011-05-12 11:57:00,United Kingdom,0.0,211,272.24,0,0.0
16945.0,19,2725,2.23,4345.5,2011-11-18 11:39:00,United Kingdom,0.0,21,228.71,0,0.0
16947.0,1,312,2.61,406.48,2011-04-18 09:38:00,United Kingdom,0.0,235,406.48,1,0.0
16948.0,3,1614,1.11,435.02,2011-07-24 12:46:00,United Kingdom,0.0,138,145.01,0,0.0
16949.0,6,791,6.4,1286.27,2011-12-06 11:07:00,United Kingdom,1.0,3,214.38,0,0.0
16950.0,3,644,3.09,1178.56,2011-10-14 09:06:00,United Kingdom,0.0,56,392.85,0,0.0
16951.0,3,1318,1.45,1277.75,2011-07-28 12:05:00,United Kingdom,12.0,134,425.92,0,0.01
16952.0,2,92,5.24,167.61,2011-08-22 13:03:00,United Kingdom,0.0,108,83.8,0,0.0
16953.0,1,10,2.08,20.8,2011-11-09 15:54:00,United Kingdom,0.0,29,20.8,1,0.0
16954.0,9,1054,3.34,2085.08,2011-12-09 09:46:00,United Kingdom,0.0,0,231.68,0,0.0
16955.0,4,266,4.2,518.67,2011-06-08 10:36:00,United Kingdom,20.0,184,129.67,0,0.07
16956.0,1,114,4.23,308.74,2011-11-22 08:56:00,United Kingdom,2.0,17,308.74,1,0.02
16957.0,2,172,3.33,416.64,2011-04-14 13:56:00,United Kingdom,0.0,238,208.32,0,0.0
16959.0,1,49,3.01,117.35,2011-09-13 15:03:00,United Kingdom,0.0,86,117.35,1,0.0
16960.0,3,304,2.02,507.05,2011-11-01 11:35:00,United Kingdom,0.0,38,169.02,0,0.0
16961.0,1,125,2.67,234.17,2011-08-15 13:46:00,United Kingdom,0.0,115,234.17,1,0.0
16963.0,1,35,3.34,110.55,2011-06-05 13:48:00,United Kingdom,0.0,186,110.55,1,0.0
16965.0,1,291,2.34,201.19,2011-04-27 12:08:00,United Kingdom,0.0,226,201.19,1,0.0
16966.0,7,1981,1.29,2154.97,2011-12-01 13:40:00,United Kingdom,3.0,7,307.85,0,0.0
16967.0,1,333,1.14,319.02,2011-06-03 14:24:00,United Kingdom,0.0,188,319.02,1,0.0
16968.0,2,326,2.8,439.43,2011-12-05 15:02:00,United Kingdom,0.0,3,219.72,0,0.0
16969.0,3,816,2.38,650.41,2011-10-31 13:12:00,United Kingdom,0.0,38,216.8,0,0.0
16971.0,1,72,7.76,357.21,2011-11-01 15:06:00,United Kingdom,1.0,37,357.21,1,0.01
16976.0,1,88,6.0,251.52,2011-03-17 16:33:00,United Kingdom,0.0,266,251.52,1,0.0
16978.0,1,166,2.94,344.33,2011-09-23 12:50:00,United Kingdom,0.0,77,344.33,1,0.0
16979.0,6,865,3.47,1852.0,2011-12-06 12:21:00,United Kingdom,5.0,3,308.67,0,0.01
16980.0,2,788,2.32,1078.96,2011-03-29 16:36:00,United Kingdom,0.0,254,539.48,0,0.0
16982.0,1,182,2.45,384.06,2011-10-10 12:28:00,United Kingdom,0.0,60,384.06,1,0.0
16983.0,7,1379,2.37,1931.25,2011-11-27 12:10:00,United Kingdom,13.0,12,275.89,0,0.01
16984.0,2,2423,3.5,4481.35,2011-09-12 13:43:00,United Kingdom,15.0,87,2240.68,0,0.01
16985.0,10,1832,4.21,5464.12,2011-11-22 13:33:00,United Kingdom,2.0,16,546.41,0,0.0
16986.0,2,1040,1.98,1873.2,2011-11-10 11:55:00,United Kingdom,0.0,29,936.6,0,0.0
16987.0,7,402,4.75,1625.05,2011-12-06 17:26:00,United Kingdom,0.0,2,232.15,0,0.0
16988.0,1,43,5.98,126.12,2011-12-04 16:02:00,United Kingdom,0.0,4,126.12,1,0.0
16989.0,6,1233,1.5,1133.25,2011-12-02 16:39:00,United Kingdom,0.0,6,188.88,0,0.0
16990.0,1,100,1.79,179.0,2011-05-05 08:30:00,United Kingdom,0.0,218,179.0,1,0.0
16992.0,5,860,3.82,1614.31,2011-11-29 11:50:00,United Kingdom,3.0,10,322.86,0,0.0
16996.0,6,544,2.98,1456.96,2011-11-09 16:43:00,United Kingdom,10.0,29,242.83,0,0.02
16997.0,3,360,1.95,702.0,2011-02-24 17:28:00,United Kingdom,0.0,287,234.0,0,0.0
16998.0,4,76,3.85,295.0,2011-07-13 09:44:00,United Kingdom,3.0,149,73.75,0,0.04
16999.0,2,294,2.43,484.82,2011-11-16 13:53:00,United Kingdom,0.0,22,242.41,0,0.0
17001.0,11,2164,3.06,3989.57,2011-12-09 09:38:00,United Kingdom,0.0,0,362.69,0,0.0
17002.0,3,679,3.44,1493.73,2011-09-15 12:40:00,United Kingdom,1.0,85,497.91,0,0.0
17004.0,2,819,2.65,1412.94,2011-10-24 14:25:00,United Kingdom,0.0,45,706.47,0,0.0
17006.0,4,272,3.75,781.78,2011-12-05 12:09:00,United Kingdom,0.0,4,195.44,0,0.0
17007.0,6,597,3.32,889.93,2011-10-20 10:47:00,United Kingdom,10.0,50,148.32,0,0.02
17010.0,1,118,2.55,195.36,2011-11-21 14:49:00,United Kingdom,2.0,17,195.36,1,0.02
17011.0,1,186,1.79,270.9,2011-11-09 13:30:00,United Kingdom,0.0,29,270.9,1,0.0
17014.0,3,245,2.93,586.33,2011-12-01 14:09:00,United Kingdom,5.0,7,195.44,0,0.02
17015.0,3,1981,1.42,1842.56,2011-11-11 10:45:00,United Kingdom,0.0,28,614.19,0,0.0
17017.0,20,6673,1.69,8694.26,2011-12-07 09:32:00,United Kingdom,60.0,2,434.71,0,0.01
17018.0,2,176,6.22,920.1,2011-10-30 11:42:00,United Kingdom,0.0,40,460.05,0,0.0
17019.0,4,827,2.12,1272.61,2011-11-28 13:06:00,United Kingdom,0.0,10,318.15,0,0.0
17022.0,1,108,0.96,71.0,2011-11-08 17:09:00,United Kingdom,0.0,30,71.0,1,0.0
17024.0,3,69,1.38,95.85,2011-10-25 13:47:00,United Kingdom,0.0,44,31.95,0,0.0
17025.0,3,235,2.01,357.77,2011-10-10 09:06:00,United Kingdom,0.0,60,119.26,0,0.0
17026.0,2,97,4.04,154.83,2011-06-07 14:28:00,United Kingdom,0.0,184,77.41,0,0.0
17027.0,6,421,2.64,890.29,2011-09-22 12:24:00,United Kingdom,6.0,78,148.38,0,0.01
17029.0,2,400,1.79,716.0,2011-08-21 11:06:00,United Kingdom,0.0,110,358.0,0,0.0
17030.0,1,146,2.66,146.87,2011-10-07 08:49:00,United Kingdom,0.0,63,146.87,1,0.0
17031.0,2,235,1.61,380.35,2011-11-28 10:23:00,United Kingdom,0.0,11,190.18,0,0.0
17033.0,3,750,2.26,1030.14,2011-09-14 14:34:00,United Kingdom,0.0,85,343.38,0,0.0
17034.0,3,410,3.36,745.52,2011-11-23 15:14:00,United Kingdom,4.0,15,248.51,0,0.01
17035.0,2,229,3.31,433.53,2011-04-08 11:23:00,United Kingdom,28.0,245,216.76,0,0.11
17037.0,1,656,2.76,1267.32,2011-09-13 12:49:00,United Kingdom,4.0,87,1267.32,1,0.01
17038.0,1,28,4.44,112.4,2011-11-09 13:50:00,United Kingdom,0.0,29,112.4,1,0.0
